"pix","year","for_age_2003","for_con_2003","for_pro","elev","p1_trend","p1_trend_slope","trend_20yrs","delta_for_age_lag3","delta_for_con_lag3","delta_cmi_sm_lag3","delta_dd5_wt_lag3","avg_for_age","avg_for_con","avg_cmi_sm","avg_dd5_wt","min_cmi_sm","min_dd5_wt","max_cmi_sm","max_dd5_wt","delta_for_age_lag2","delta_for_con_lag2","delta_cmi_sm_lag2","delta_dd5_wt_lag2","delta_for_age_lag1","delta_for_con_lag1","delta_cmi_sm_lag1","delta_dd5_wt_lag1","delta_for_age","delta_for_con","delta_cmi_sm","delta_dd5_wt","fire","harv","insc","gfc","canlad","abio","count_brk_neg","sum_brk_magnitude_neg","avg_brk_magnitude_neg","count_brk_pos","sum_brk_magnitude_pos","avg_brk_magnitude_pos","cmi_sm_nrange","dd5_wt_nrange","min_cmi_sm_rel","max_cmi_sm_rel","min_dd5_wt_rel","max_dd5_wt_rel","map_nrange","mat_nrange","min_map_rel","max_map_rel","min_mat_rel","max_mat_rel","cmi_sm_cv","dd5_wt_cv","cmi_sm_cqv","dd5_wt_cqv","cmi_sm_nrange30","min_cmi_sm_rel30","max_cmi_sm_rel30","dd5_wt_nrange30","min_dd5_wt_rel30","max_dd5_wt_rel30","map_nrange30","min_map_rel30","max_map_rel30","mat_nrange30","min_mat_rel30","max_mat_rel30","cmi_sm_nrange30_reg","min_cmi_sm_rel30_reg","max_cmi_sm_rel30_reg","dd5_wt_nrange30_reg","min_dd5_wt_rel30_reg","max_dd5_wt_rel30_reg","map_nrange30_reg","min_map_rel30_reg","max_map_rel30_reg","mat_nrange30_reg","min_mat_rel30_reg","max_mat_rel30_reg","cmi_sm_rel30","dd5_wt_rel30","cmi_sm_rel30_reg","dd5_wt_rel30_reg","canlad_factor"
23267,2003,69.635,42.213,0,368.394,1,3.685,,,,-7.292,0,71.054,43.321,-2.483,5,-11.628,4,3.684,7,1.42,1.108,4.397,2,0.71,0.554,7.45,-3,2.838,2.215,5.664,3,,0,0,0,0,0,0,0,0,0,0,0,-6.167,0.6,4.683,-1.484,0.8,1.4,0.196,0.469,0.914,1.11,0.793,1.262,2.015,0.219,-0.372,0.111,20.651,-15.683,4.969,1,1.333,2.333,0.199,0.927,1.125,0.556,0.939,1.495,-7.024,5.334,-1.69,0.8,1.067,1.867,0.2,0.936,1.136,0.492,0.831,1.322,-2.34883616069914,0.666666666666667,1.139,1.333,"0"
392488,2003,63.466,48.213,0,411.891,1,4.106,,,,-12.225,0,64.768,48.17,-3.898,6.8,-10.332,5,-0.18,10,1.302,-0.042,4.758,3,0.651,-0.021,-0.418,-3,2.604,-0.085,5.283,4,,0,0,0,0,0,0,0,0,0,0,0,-2.604,0.735,2.651,0.046,0.735,1.471,0.193,0.417,0.913,1.106,0.821,1.238,0.938,0.253,-0.525,0.077,4.53,-4.61,-0.08,1.25,1.25,2.5,0.2,0.945,1.145,0.469,0.923,1.393,-4.657,4.739,0.083,1.333,1.333,2.667,0.196,0.925,1.12,0.483,0.95,1.433,-0.739225763021696,0.7,1.788,1.813,"0"
36848,2003,78.461,27.944,0,337.682,1,4.636,1,,,-5.605,0,83.249,27.971,-4.153,4.6,-14.019,4,1.146,6,4.787,0.027,5.076,2,2.393,0.013,6.208,-3,9.575,0.054,3.851,2,,0,0,0,0,0,0,0,0,0,0,0,-3.652,0.435,3.376,-0.276,0.87,1.304,0.246,0.458,0.896,1.141,0.807,1.265,1.249,0.174,-0.41,0.111,6.124,-5.661,0.463,0.667,1.333,2,0.245,0.895,1.14,0.533,0.941,1.474,-6.956,6.431,-0.526,0.533,1.067,1.6,0.237,0.863,1.1,0.477,0.842,1.319,-0.676962626016889,0.533333333333333,1.905,1.227,"0"
95216,2003,75.596,45.582,0,348.857,1,4.127,,,,-8.346,-0.27,77.412,45.386,-3.156,5.4,-11.654,4,2.644,8,1.816,-0.196,3.757,1.907,0.908,-0.098,6.347,-4,3.632,-0.392,5.695,4,,0,0,0,0,0,0,0,0,0,0,0,-4.53,0.741,3.693,-0.838,0.741,1.481,0.188,0.444,0.915,1.104,0.808,1.252,1.481,0.277,-0.262,0.2,10.242,-8.348,1.894,1.333,1.333,2.667,0.192,0.933,1.125,0.516,0.94,1.456,-6.559,5.346,-1.213,1.067,1.067,2.133,0.196,0.95,1.145,0.494,0.899,1.394,-1.26080285822689,0.8,1.448,1.44,"0"
155837,2003,111.054,10.69,1,460.509,1,3.839,,,,-9.259,0,107.543,11.661,-2.064,5.4,-9.954,4,3.58,8,-3.511,0.971,3.189,1,-1.756,0.486,5.77,-4,-7.023,1.942,5.823,4,,0,0,0,0,0,0,0,0,0,0,0,-6.557,0.741,4.823,-1.734,0.741,1.481,0.174,0.48,0.917,1.091,0.788,1.268,2.138,0.277,-0.637,0.2,43.933,-32.312,11.621,1.333,1.333,2.667,0.179,0.941,1.12,0.555,0.912,1.467,-6.208,4.566,-1.642,1.067,1.067,2.133,0.188,0.991,1.179,0.498,0.818,1.316,-5.69992241843,0.8,0.947,1.44,"0"
398362,2003,84.683,61.312,0,346.615,1,2.75,,,,-10.564,-1,86.618,58.324,-5.497,8,-9.931,6,-2.779,12,1.935,-2.988,2.815,2,0.967,-1.494,2.648,-7,3.87,-5.976,3.288,6,,0,0,1,0,0,0,0,0,0,0,0,-1.301,0.75,1.807,0.506,0.75,1.5,0.184,0.372,0.918,1.103,0.834,1.206,0.471,0.274,-0.341,0.143,1.947,-2.703,-0.757,1.2,1.2,2.4,0.192,0.957,1.149,0.416,0.933,1.35,-3.281,4.556,1.275,1.6,1.6,3.2,0.205,1.021,1.227,0.494,1.106,1.6,-0.496411999261922,0.6,2.522,2.133,"0"
45753,2003,71.312,48.467,0,368.03,1,2.788,1,,,-6.799,-1,70.83,47.504,-1.598,5.4,-10.053,4,5.044,8,-0.482,-0.963,4.918,2,-0.241,-0.481,8.113,-4,-0.965,-1.926,5.896,4,,0,0,0,0,0,0,0,0,0,0,0,-9.447,0.741,6.291,-3.156,0.741,1.481,0.176,0.441,0.911,1.087,0.804,1.245,3.06,0.277,-1.12,0.2,73.054,-48.646,24.408,1.333,1.333,2.667,0.181,0.936,1.117,0.514,0.939,1.453,-6.925,4.611,-2.314,1.067,1.067,2.133,0.187,0.969,1.157,0.501,0.915,1.416,-6.73272597370442,0.8,0.733,1.44,"0"
328812,2003,64.642,34.671,0,320.432,1,4.51,,,,-10.676,-0.638,66.484,31.111,-4.886,6.448,-12.293,5,-0.539,9.24,1.842,-3.56,5.409,2,0.921,-1.78,1.035,-4.638,3.685,-7.12,5.025,4.24,,0,0,0,0,0,0,0,0,0,0,0,-2.406,0.658,2.516,0.11,0.775,1.433,0.213,0.41,0.908,1.121,0.828,1.238,0.828,0.245,-0.389,0.167,3.5,-3.66,-0.16,1.06,1.25,2.31,0.218,0.932,1.15,0.461,0.933,1.394,-5.392,5.639,0.247,1.131,1.333,2.464,0.201,0.858,1.06,0.494,1,1.494,-0.454767907829019,0.612,2.241,1.719,"0"
7771,2003,76.515,40.753,0,353.797,1,5.787,1,,,-6.87,0,83.485,36.705,-1.983,5.4,-10.921,4,4.645,8,6.97,-4.047,4.727,2,3.485,-2.023,8.084,-4,13.94,-8.095,6.022,4,,0,0,0,0,0,0,0,0,0,0,0,-7.85,0.741,5.507,-2.342,0.741,1.481,0.187,0.452,0.912,1.099,0.798,1.25,2.55,0.277,-0.938,0.2,35.92,-25.201,10.719,1.333,1.333,2.667,0.191,0.931,1.121,0.532,0.941,1.474,-7.14,5.01,-2.131,1.067,1.067,2.133,0.194,0.945,1.139,0.501,0.887,1.388,-3.57598763642836,0.8,0.91,1.44,"0"
485218,2003,84.872,29.101,0,373.416,1,4.379,,,,-12.435,0,87.733,25.223,-5.537,8.354,-11.939,6.164,-2.351,12,2.862,-3.877,9.368,3,1.431,-1.938,-0.312,-5,5.723,-7.755,3.287,5,,0,0,0,0,0,0,0,0,0,0,0,-1.732,0.699,2.156,0.425,0.738,1.436,0.202,0.368,0.908,1.11,0.845,1.213,0.631,0.24,-0.405,0.106,2.095,-2.609,-0.514,1.167,1.233,2.4,0.213,0.955,1.167,0.414,0.951,1.365,-4.398,5.477,1.078,1.556,1.644,3.2,0.201,0.905,1.106,0.501,1.153,1.654,-0.209983593849887,0.6708,2.54,2.228,"0"
289698,2003,87.132,21.033,0,456.056,1,3.383,,,,-10.639,0,94.638,20.338,-2.842,5.8,-10.58,5,1.928,8,7.506,-0.695,4.586,2,3.753,-0.348,1.764,-2.782,15.012,-1.39,5.593,3,,0,0,0,0,0,0,0,0,0,0,0,-4.401,0.517,3.723,-0.678,0.862,1.379,0.21,0.471,0.909,1.12,0.797,1.268,1.515,0.201,-1.051,0.091,10.063,-8.512,1.551,0.781,1.301,2.082,0.215,0.93,1.145,0.539,0.913,1.452,-5.738,4.853,-0.884,0.8,1.333,2.133,0.212,0.917,1.13,0.481,0.814,1.294,-1.28643560101066,0.509515365843489,1.304,1.547,"0"
107650,2003,77.739,49.854,0,395.611,1,3.81,1,,,-8.26,0,76.268,49.074,-2.96,5,-11.907,4,2.644,7,-1.471,-0.78,3.991,2,-0.735,-0.39,5.584,-3,-2.942,-1.561,5.421,3,,0,0,1,0,1,0,0,0,0,0,0,-4.916,0.6,4.023,-0.893,0.8,1.4,0.209,0.488,0.911,1.12,0.789,1.276,1.643,0.219,-0.717,0.111,12.667,-10.366,2.302,1,1.333,2.333,0.211,0.92,1.132,0.568,0.918,1.486,-6.675,5.462,-1.213,0.8,1.067,1.867,0.212,0.922,1.133,0.493,0.798,1.292,-1.57684710585346,0.666666666666667,1.358,1.333,"0"
329831,2003,76.036,19.255,0,352.869,1,3.456,,,,-10.81,0,81.119,18.273,-4.472,6.4,-11.844,5,-0.113,9,5.084,-0.982,5.292,2,2.542,-0.491,0.988,-4,10.166,-1.963,5.118,4,,0,0,0,0,0,0,0,0,0,0,0,-2.623,0.625,2.648,0.025,0.781,1.406,0.211,0.419,0.908,1.12,0.824,1.243,0.904,0.234,-0.445,0.167,3.999,-4.037,-0.039,1,1.25,2.25,0.217,0.932,1.149,0.474,0.934,1.408,-5.381,5.433,0.052,1.067,1.333,2.4,0.202,0.871,1.073,0.491,0.966,1.456,-0.524420526807699,0.6,2.051,1.707,"0"
342118,2003,91.118,19.219,0,435.398,1,3.673,,,,-11.423,0,93.058,22.005,-3.356,6.2,-10.381,5,0.845,9,1.94,2.786,4.612,2,0.97,1.393,0.632,-3,3.88,5.573,5.411,4,,0,0,0,0,0,0,0,0,0,0,0,-3.345,0.645,3.093,-0.252,0.806,1.452,0.201,0.456,0.911,1.112,0.806,1.262,1.17,0.237,-0.677,0.091,6.539,-6.047,0.492,1,1.25,2.25,0.207,0.937,1.144,0.52,0.92,1.44,-5.15,4.762,-0.388,1.067,1.333,2.4,0.203,0.918,1.121,0.492,0.87,1.362,-0.954764501516859,0.55,1.539,1.653,"0"
42804,2003,90.222,29.665,0,362.638,1,3.546,1,,,-7.563,0,93.421,30.296,-2.591,5,-11.608,4,3.462,7,3.198,0.631,4.241,2,1.599,0.316,7.142,-3.505,6.397,1.263,5.643,3,,0,0,0,0,0,0,0,0,0,0,0,-5.816,0.6,4.48,-1.336,0.8,1.4,0.196,0.464,0.914,1.11,0.794,1.257,1.902,0.219,-0.308,0.111,17.998,-13.863,4.135,1,1.333,2.333,0.199,0.927,1.126,0.542,0.927,1.469,-6.913,5.325,-1.588,0.8,1.067,1.867,0.201,0.938,1.139,0.493,0.844,1.337,-2.09438550427436,0.666666666666667,1.189,1.333,"0"
133644,2003,,,0,206.381,1,4.579,1,,,-5.718,0,,,-6.713,6.2,-16.628,5,-1.447,9,,,6.526,2,,,4.78,-6,,,3.538,4,,0,0,0,0,0,0,0,0,0,0,0,-2.261,0.645,2.477,0.216,0.806,1.452,0.254,0.35,0.891,1.145,0.856,1.205,0.785,0.237,-0.315,0.091,2.703,-2.961,-0.258,1,1.25,2.25,0.256,0.9,1.157,0.391,0.957,1.347,-6.964,7.628,0.664,1.067,1.333,2.4,0.234,0.821,1.055,0.475,1.163,1.638,-0.195352177392801,0.55,3.079,1.653,"0"
25176,2003,72.298,40.685,0,369.645,1,4.737,,,,-6.425,-0.955,70.291,44.839,-1.241,5.4,-9.816,4,5.684,8,-2.006,4.154,5.177,2,-1.003,2.077,8.45,-4.077,-4.013,8.308,6.072,4,,0,0,0,0,0,0,0,0,0,0,0,-12.49,0.741,7.91,-4.58,0.741,1.481,0.177,0.441,0.909,1.086,0.803,1.244,4.06,0.277,-1.766,0.2,155,-98.16,56.84,1.333,1.333,2.667,0.182,0.935,1.117,0.518,0.944,1.463,-7.11,4.503,-2.607,1.067,1.067,2.133,0.188,0.969,1.157,0.5,0.911,1.411,-13.08766033113,0.8,0.569,1.44,"0"
372939,2003,,,0,411.498,1,5.398,,,,-11.966,-0.435,,,-3.746,6.4,-10.32,5,0.085,9,,,4.388,2,,,-0.045,-4,,,5.384,4,,0,0,0,0,0,0,0,0,0,0,0,-2.778,0.625,2.755,-0.023,0.781,1.406,0.195,0.432,0.913,1.107,0.812,1.244,0.996,0.234,-0.56,0.167,5.114,-5.072,0.042,1,1.25,2.25,0.201,0.942,1.143,0.49,0.921,1.411,-4.773,4.734,-0.039,1.067,1.333,2.4,0.198,0.93,1.128,0.491,0.923,1.415,-0.841066785655862,0.6,1.718,1.707,"0"
30316,2003,59.866,38.646,0,349.856,1,3.347,,,,-6.452,-0.691,56.605,37.984,-1.495,5.462,-9.996,4,5.338,8,-3.262,-0.663,5.116,2.309,-1.631,-0.331,8.363,-4.511,-6.523,-1.324,5.985,3.691,,0,0,0,0,0,0,0,0,0,0,0,-10.257,0.732,6.686,-3.571,0.732,1.465,0.176,0.43,0.909,1.086,0.81,1.24,3.334,0.264,-1.336,0.164,90.536,-59.019,31.517,1.333,1.333,2.667,0.181,0.936,1.117,0.503,0.947,1.45,-7.034,4.585,-2.449,1.067,1.067,2.133,0.187,0.967,1.154,0.501,0.944,1.445,-7.8268275127285,0.820666666666667,0.686,1.457,"0"
383093,2003,88.801,52.747,0,444.769,1,2.717,1,,,-12.038,-0.656,90.756,56.199,-3.272,6.669,-8.8,5,-0.023,10,1.954,3.452,2.863,2.344,0.977,1.726,0.631,-4,3.91,6.904,5.052,4.656,,0,0,0,0,0,0,0,0,0,0,0,-2.682,0.75,2.689,0.007,0.75,1.499,0.178,0.424,0.919,1.096,0.813,1.237,0.996,0.27,-0.73,0.134,6.208,-6.224,-0.016,1.25,1.25,2.5,0.184,0.954,1.139,0.478,0.917,1.395,-4.026,4.037,0.011,1.333,1.333,2.667,0.193,1.001,1.194,0.479,0.92,1.398,-1.31411378153285,0.66725,1.501,1.778,"0"
9149,2003,63.87,54.808,0,184.094,1,2.943,,,,-4.261,0,70.518,59.582,-6.081,5,-16.177,4,-1.128,7,6.648,4.775,5.434,2,3.324,2.388,6.367,-4,13.296,9.549,2.864,3,,0,0,0,0,0,0,0,0,0,0,0,-2.475,0.6,2.66,0.185,0.8,1.4,0.259,0.39,0.888,1.146,0.835,1.225,0.863,0.219,-0.223,0.111,3.377,-3.63,-0.253,1,1.333,2.333,0.258,0.884,1.141,0.445,0.951,1.396,-6.903,7.421,0.517,0.8,1.067,1.867,0.237,0.814,1.052,0.479,1.025,1.504,-0.364696746726753,0.666666666666667,2.789,1.333,"0"
45840,2003,80.605,49.805,0,367.787,1,4.443,,,,-7.713,0,84.751,46.587,-2.315,5.369,-11.032,4,3.892,8,4.146,-3.217,4.112,2,2.073,-1.608,7.274,-4,8.293,-6.435,5.892,4,,0,0,0,0,1,0,0,0,0,0,0,-6.447,0.745,4.765,-1.681,0.745,1.49,0.186,0.453,0.915,1.101,0.801,1.254,2.094,0.277,-0.466,0.187,24.382,-18.023,6.359,1.333,1.333,2.667,0.189,0.933,1.122,0.532,0.94,1.473,-6.846,5.061,-1.785,1.067,1.067,2.133,0.193,0.951,1.144,0.491,0.866,1.357,-2.78211144218746,0.789666666666667,1.062,1.432,"0"
80153,2003,88.506,35.28,0,243.996,1,3.372,,,,-4.964,-1,90.606,41.007,-5.491,5.4,-15.611,4,-0.273,8,2.1,5.727,6.074,1,1.05,2.864,5.482,-5,4.201,11.453,3.279,4,,0,0,0,0,0,0,0,0,0,0,0,-2.793,0.741,2.843,0.05,0.741,1.481,0.259,0.383,0.888,1.147,0.842,1.225,0.972,0.277,-0.381,0.2,3.65,-3.715,-0.065,1.137,1.137,2.274,0.26,0.892,1.152,0.433,0.952,1.385,-7.036,7.161,0.125,1.067,1.067,2.133,0.241,0.828,1.069,0.478,1.052,1.53,-0.306667895781668,0.534963616416756,2.519,1.44,"0"
441997,2003,67.636,35.631,0,331.796,1,3.744,1,,,-12.211,-1,73.075,33.352,-5.893,7.7,-12.575,6,-2.151,11.437,5.439,-2.28,8.115,2,2.719,-1.14,-0.343,-6.062,10.879,-4.559,4.26,5.437,,0,0,0,0,0,0,0,0,0,0,0,-1.769,0.706,2.134,0.365,0.779,1.485,0.203,0.369,0.907,1.11,0.846,1.215,0.615,0.261,-0.294,0.143,2.243,-2.706,-0.463,1.087,1.2,2.287,0.212,0.944,1.156,0.415,0.952,1.367,-4.782,5.768,0.987,1.45,1.6,3.05,0.198,0.883,1.08,0.498,1.142,1.641,-0.268244541558209,0.54,2.703,2.053,"0"
337028,2003,,,0,377.673,1,5.229,,,,-10.98,0,,,-4.166,6.369,-11.486,5,0.181,9,,,5.374,2,,,0.857,-3.844,,,5.159,4,,0,0,0,0,0,0,0,0,0,0,0,-2.801,0.628,2.757,-0.043,0.785,1.413,0.21,0.429,0.909,1.118,0.819,1.248,0.965,0.233,-0.48,0.156,4.425,-4.357,0.069,1,1.25,2.25,0.215,0.933,1.148,0.488,0.93,1.418,-5.352,5.269,-0.083,1.067,1.333,2.4,0.203,0.88,1.082,0.493,0.94,1.432,-0.580142955454242,0.59225,1.911,1.698,"0"
39697,2003,71.302,19.87,0,398.728,1,4.35,,,,-7.631,0,73.023,19.992,-2.084,5,-11.006,4,4.118,7,1.721,0.122,4.197,2,0.861,0.061,7.263,-3,3.441,0.244,5.829,3,,0,0,0,0,1,0,0,0,0,0,0,-7.257,0.6,5.281,-1.976,0.8,1.4,0.192,0.485,0.914,1.106,0.784,1.268,2.362,0.219,-0.487,0.111,43.249,-31.473,11.776,1,1.333,2.333,0.195,0.929,1.124,0.573,0.926,1.499,-6.938,5.049,-1.889,0.8,1.067,1.867,0.199,0.949,1.149,0.499,0.807,1.305,-4.95939877901564,0.666666666666667,0.956,1.333,"0"
159338,2003,82.681,23.907,0,253.052,1,4.36,1,,,-6.32,0,81.814,23.453,-6.192,6.2,-15.994,5,-0.774,9,-0.867,-0.454,6.577,2,-0.434,-0.227,4.472,-5,-1.733,-0.909,3.943,4,,0,0,0,0,0,0,0,0,0,0,0,-2.458,0.645,2.583,0.125,0.806,1.452,0.251,0.367,0.894,1.145,0.848,1.215,0.849,0.237,-0.378,0.091,2.958,-3.108,-0.15,1,1.25,2.25,0.254,0.905,1.158,0.408,0.941,1.348,-6.982,7.337,0.355,1.067,1.333,2.4,0.234,0.832,1.066,0.482,1.113,1.595,-0.203377203550943,0.55,2.84,1.653,"0"
344301,2003,74.095,33.008,0,347.096,1,3.435,5,,,-10.765,-0.725,76.406,29.134,-5.005,6.578,-12.691,5,-0.482,9.617,2.311,-3.874,6.694,2.241,1.156,-1.937,0.88,-4.725,4.622,-7.748,4.861,4.342,,0,0,0,0,0,0,0,0,0,0,0,-2.439,0.702,2.536,0.096,0.76,1.462,0.218,0.394,0.905,1.123,0.836,1.229,0.83,0.254,-0.323,0.141,3.34,-3.471,-0.132,1.154,1.25,2.404,0.224,0.93,1.154,0.444,0.943,1.387,-5.6,5.822,0.221,1.231,1.333,2.565,0.209,0.869,1.078,0.485,1.03,1.514,-0.369063777821908,0.6445,2.296,1.754,"0"
303054,2003,88.942,17.828,0,487.567,1,4.796,,,,-10.904,0,97.796,17.701,-2.572,5.8,-10.086,5,2.049,8,8.854,-0.127,4.494,2,4.427,-0.064,1.448,-2.066,17.709,-0.253,5.589,3,,0,0,0,0,0,0,0,0,0,0,0,-4.718,0.517,3.921,-0.797,0.862,1.379,0.207,0.482,0.91,1.117,0.793,1.274,1.63,0.201,-1.164,0.091,12.759,-10.605,2.154,0.928,1.546,2.473,0.212,0.931,1.143,0.563,0.926,1.489,-5.567,4.627,-0.94,0.8,1.333,2.133,0.211,0.926,1.137,0.481,0.792,1.273,-1.70429331884559,0.793211864244362,1.18,1.547,"0"
483643,2003,72.566,34.202,0,338.729,1,3.414,1,,,-11.001,-0.803,70.072,29.001,-6.253,8.941,-9.634,6.803,-2.87,13,-2.494,-5.2,3.007,3,-1.247,-2.6,2.018,-8,-4.987,-10.401,2.007,6,,0,0,0,0,0,0,0,0,0,0,0,-1.082,0.693,1.541,0.459,0.761,1.454,0.184,0.345,0.915,1.099,0.841,1.186,0.357,0.249,-0.162,0.125,1.55,-2.208,-0.658,1.239,1.361,2.6,0.192,0.955,1.146,0.384,0.936,1.32,-3.103,4.419,1.317,1.653,1.814,3.467,0.208,1.036,1.244,0.476,1.16,1.636,-0.433293467124236,0.7882,2.868,2.384,"0"
1708,2003,69.884,58.253,0,391.593,1,3.666,,,,-6.785,0,71.647,59.434,-2.342,4.8,-11.751,4,3.771,7,1.763,1.181,4.612,2,0.881,0.59,7.59,-3,3.526,2.363,5.391,3,,0,0,0,0,0,0,0,0,0,0,0,-6.628,0.625,5.018,-1.61,0.833,1.458,0.202,0.497,0.914,1.116,0.785,1.283,2.176,0.243,-0.34,0.111,26.652,-20.177,6.475,1,1.333,2.333,0.204,0.923,1.127,0.594,0.937,1.531,-7.12,5.39,-1.73,0.8,1.067,1.867,0.205,0.931,1.136,0.501,0.792,1.293,-3.02137705962291,0.6,1.074,1.28,"0"
9771,2003,88.345,45.772,0,386.156,1,4.301,,,,-6.407,0,85.162,49.596,-1.072,5.4,-9.838,4,5.927,8,-3.183,3.823,5.151,2,-1.592,1.911,8.484,-4,-6.365,7.647,6.188,4,,0,0,0,0,0,0,0,0,0,0,0,-14.706,0.741,9.177,-5.529,0.741,1.481,0.18,0.461,0.91,1.09,0.788,1.249,4.781,0.277,-2.489,0.2,58.706,-36.635,22.071,1.333,1.333,2.667,0.185,0.934,1.119,0.537,0.919,1.455,-7.232,4.513,-2.719,1.067,1.067,2.133,0.191,0.968,1.159,0.509,0.871,1.379,-4.99196322590984,0.8,0.492,1.44,"0"
422395,2003,74.99,24.029,0,375.655,1,5.744,1,,,-12.279,0,79.221,25.205,-4.813,7.422,-11.409,6,-1.029,10.111,4.232,1.175,6.615,2,2.116,0.587,-0.608,-4.111,8.463,2.352,4.81,4.111,,0,0,0,0,0,0,0,0,0,0,0,-2.157,0.554,2.37,0.214,0.808,1.362,0.201,0.402,0.909,1.11,0.833,1.235,0.758,0.207,-0.388,0.143,3.087,-3.393,-0.306,1.027,1.499,2.526,0.209,0.943,1.151,0.45,0.931,1.381,-4.761,5.233,0.472,1.096,1.6,2.696,0.197,0.889,1.086,0.498,1.032,1.53,-0.431553117848991,0.854229233281358,2.208,1.979,"0"
140417,2003,86.37,48.337,1,416.403,1,2.802,,,,-9.031,-0.421,87.8,45.141,-2.519,5.4,-10.531,4,3.175,8,1.431,-3.196,3.317,1,0.716,-1.598,5.96,-4,2.86,-6.392,5.797,4,,0,0,0,0,0,0,0,0,0,0,0,-5.441,0.741,4.181,-1.26,0.741,1.481,0.176,0.469,0.917,1.093,0.791,1.26,1.772,0.277,-0.411,0.2,18.029,-13.853,4.176,1.333,1.333,2.667,0.18,0.94,1.121,0.542,0.916,1.458,-6.287,4.831,-1.456,1.067,1.067,2.133,0.187,0.975,1.162,0.5,0.844,1.344,-2.31351246892931,0.8,1.156,1.44,"0"
444104,2003,72.81,27.66,0,372.417,1,4.008,1,,,-11.83,-1,77.455,26.511,-5.458,7.6,-12.167,6,-1.729,11,4.646,-1.149,9.267,2,2.323,-0.575,0.285,-5.531,9.291,-2.299,3.721,5,,0,0,0,0,0,0,0,0,0,0,0,-1.912,0.658,2.229,0.317,0.789,1.447,0.203,0.365,0.907,1.111,0.847,1.212,0.66,0.244,-0.274,0.143,2.31,-2.692,-0.383,1,1.2,2.2,0.212,0.949,1.162,0.409,0.946,1.355,-4.788,5.581,0.793,1.333,1.6,2.933,0.2,0.896,1.096,0.486,1.125,1.611,-0.207807034606603,0.52,2.504,2.027,"0"
313291,2003,90.897,41.755,1,401.46,1,3.639,,,,-11.159,0,94.498,39.26,-3.66,6.2,-10.793,5,0.618,9,3.601,-2.495,3.862,2,1.801,-1.248,1.228,-3.894,7.202,-4.99,5.521,4,,0,1,0,0,0,0,0,0,0,0,0,-3.118,0.645,2.949,-0.169,0.806,1.452,0.199,0.441,0.912,1.111,0.81,1.251,1.092,0.237,-0.669,0.091,6.017,-5.691,0.326,1,1.25,2.25,0.204,0.935,1.14,0.503,0.923,1.425,-5.234,4.951,-0.283,1.067,1.333,2.4,0.202,0.925,1.127,0.489,0.898,1.388,-0.929944338172775,0.55,1.679,1.653,"0"
304081,2003,80.584,15.203,0,493.132,1,5.484,,,,-10.935,0,91.219,15.374,-2.507,5.8,-10.004,5,2.108,8,10.635,0.171,4.479,2,5.318,0.086,1.426,-2,21.271,0.342,5.598,3,,0,0,0,0,0,0,0,0,0,0,0,-4.831,0.517,3.99,-0.841,0.862,1.379,0.208,0.486,0.909,1.117,0.795,1.281,1.669,0.201,-1.207,0.091,13.633,-11.26,2.373,0.928,1.547,2.475,0.213,0.931,1.143,0.565,0.925,1.489,-5.556,4.589,-0.967,0.8,1.333,2.133,0.212,0.927,1.139,0.48,0.786,1.266,-1.82186035976229,0.794705849501656,1.15,1.547,"0"
29336,2003,64.389,46.184,0,322.295,1,4.849,,,,-6.897,-1,66.423,50.214,-2.348,5.4,-11.038,4,4.204,8,2.034,4.029,4.785,2,1.017,2.014,7.978,-5,4.069,8.059,5.922,4,,0,0,0,0,0,0,0,0,0,0,0,-6.491,0.741,4.701,-1.79,0.741,1.481,0.182,0.419,0.911,1.093,0.814,1.233,2.107,0.277,-0.691,0.2,17.552,-12.711,4.841,1.333,1.333,2.667,0.187,0.934,1.12,0.487,0.947,1.434,-6.992,5.063,-1.928,1.067,1.067,2.133,0.189,0.947,1.137,0.488,0.95,1.438,-1.70389130320633,0.8,1.077,1.44,"0"
484714,2003,96.568,36.686,0,346.263,1,3.799,5,,,-11.513,0,96.511,34.379,-5.976,8.75,-9.638,6.75,-2.381,13,-0.058,-2.307,2.908,3,-0.029,-1.154,1.227,-7,-0.115,-4.614,2.567,6,,1,0,1,0,0,0,0,0,0,0,0,-1.214,0.714,1.613,0.398,0.771,1.486,0.182,0.352,0.917,1.099,0.846,1.198,0.407,0.259,-0.214,0.125,1.787,-2.373,-0.586,1.25,1.35,2.6,0.19,0.957,1.147,0.388,0.933,1.322,-3.329,4.421,1.092,1.667,1.8,3.467,0.203,1.022,1.225,0.48,1.155,1.636,-0.471453555728722,0.75,2.741,2.333,"0"
93150,2003,78.581,49.101,0,398.174,1,5.154,,,,-8.406,0,83.103,50.4,-2.413,5.354,-10.901,4,3.506,8,4.522,1.298,3.733,2,2.261,0.649,6.48,-3.375,9.044,2.598,5.82,4,,0,0,0,0,0,0,0,0,0,0,0,-5.971,0.747,4.518,-1.453,0.747,1.494,0.186,0.45,0.915,1.101,0.805,1.255,1.945,0.277,-0.34,0.181,21.835,-16.521,5.314,1.333,1.333,2.667,0.19,0.934,1.123,0.526,0.942,1.468,-6.609,5,-1.608,1.067,1.067,2.133,0.195,0.959,1.154,0.475,0.85,1.325,-2.65705787355906,0.784666666666667,1.107,1.428,"0"
